step,reward,TD_Loss,Final Loss,ally_alive,enemy_alive,t_win_rate,intrinsic_1,intrinsic_2
52620,-0.03320363163948059,0.21292665600776672,0.21292665600776672,1.6640625,11.828125,0.0,0.0002748841361608356,0.0031080625485628843
53232,-0.03247082605957985,0.18119703233242035,0.18119703233242035,1.578125,11.8046875,0.0,0.00026409042766317725,0.0027761943638324738
52595,-0.03291334584355354,0.19939067959785461,0.19939067959785461,1.625,11.875,0.0,0.0002763687225524336,0.0029580153059214354
53188,-0.03238866478204727,0.177915558218956,0.177915558218956,1.5390625,11.8828125,0.0,0.000262399495113641,0.00273389695212245
91358,-0.03428877517580986,0.12495160847902298,0.12495160847902298,1.71875,11.3046875,0.0,0.0003111568803433329,0.003800441976636648
94128,-0.03542762249708176,0.154368057847023,0.154368057847023,1.75,11.34375,0.0,0.00033244796213693917,0.003936829045414925
121953,-0.03270311653614044,0.15368030965328217,0.15368030965328217,1.6171875,10.5703125,0.0,0.0003502295585349202,0.004274035803973675
148567,-0.03280369192361832,0.17495256662368774,0.17495256662368774,1.5859375,10.21875,0.0,0.000374916271539405,0.0046257819049060345
166247,-0.03247906640172005,0.18068361282348633,0.18068361282348633,1.5546875,9.375,0.0,0.00043616548646241426,0.00580871244892478
175658,-0.03247906640172005,0.35844385623931885,0.35844385623931885,1.5234375,8.984375,0.0,0.00046512664994224906,0.006042360328137875
185205,-0.03254513069987297,0.2971855700016022,0.2971855700016022,1.5390625,8.921875,0.0,0.00047061737859621644,0.006215542554855347
197115,-0.03048344887793064,0.5384218692779541,0.5384218692779541,1.4140625,7.90625,0.0,0.0004932869342155755,0.006786075886338949
203119,-0.03141104429960251,0.21070276200771332,0.21070276200771332,1.53125,8.171875,0.0,0.0004902567598037422,0.006579004228115082
206968,-0.03125763311982155,0.3180989921092987,0.3180989921092987,1.4921875,8.0703125,0.0,0.0004972475580871105,0.006664633750915527
355269,-0.02509460225701332,0.12876470386981964,0.12876470386981964,1.203125,5.21875,0.0078125,0.0005406318814493716,0.007324927020817995
384778,-0.023805025964975357,0.11750383675098419,0.11750383675098419,1.140625,5.0390625,0.0078125,0.0005184341571293771,0.0070486050099134445
385924,-0.022979846224188805,0.1162700429558754,0.1162700429558754,1.234375,5.1171875,0.015625,0.0005163293099030852,0.0070074815303087234
402219,-0.023107269778847694,0.11807962507009506,0.11807962507009506,1.1171875,5.171875,0.015625,0.0005144187016412616,0.00693601556122303
472974,-0.01993633806705475,0.10782724618911743,0.10782724618911743,1.2734375,4.625,0.015625,0.0004741376615129411,0.006353695411235094
493763,-0.022131728008389473,0.10040950775146484,0.10040950775146484,1.265625,4.71875,0.0078125,0.0005027123843319714,0.006833887193351984
596342,-0.021770164370536804,0.09162996709346771,0.09162996709346771,1.2578125,4.5078125,0.0234375,0.000518108019605279,0.0068192798644304276
602314,-0.019620995968580246,0.09863711893558502,0.09863711893558502,1.25,4.171875,0.0390625,0.0004991120658814907,0.006660487037152052
